user_prompt,유형,극성,시제,확실성
17일 오후 1시 36분 기준 삼성전자는 전 거래일 대비 1.97% 하락한 5만9700원에 거래되고 있다.,사실형,긍정,현재,확실
어여쁘게 피었다 어느 날 사라져도 서운할 게 없는 이유는 내년이면 어김없이 다시 필 것이라는 믿음이 있기 때문이다.,추론형,긍정,현재,확실
현재까지 보고로는 임신부에서 태아로 자궁 내 감염이 일어날 확률은 극히 드문 것으로 알려져 있다.,사실형,긍정,현재,확실
"통원 치료 보장금액은 어떤 상품에 가입했느냐에 따라 다른데, 통상 30만원을 넘지 않는다.",사실형,부정,현재,확실
중국이 어물쩍 넘어간다고 우리도 ＇좋은 게 좋다＇는 식으로 넘어갈 문제는 더더욱 아니다.,추론형,부정,현재,확실
"세계보건기구(WHO)에 따르면 뇌졸중은 사망 원인 3위 질환으로, 연간 사망자만 600만명에 달한다.",사실형,긍정,현재,확실
기업은행장에 오르면서는 노조 반발이란 새로운 위기에 직면해 있다.,추론형,긍정,현재,확실
부영 측은 ＂별다른 입장이 없다＂고 했지만 용산구 실시계획인가를 두고 제2의 소송을 제기할 가능성도 배제할 수 없다.,추론형,부정,현재,불확실
또 금융 및 유통점포에 약 4만개의 손세정제와 160만개의 마스크를 공급 중이다.,사실형,긍정,현재,확실
한국 금융산업 시계만 거꾸로 돌아가는 현실이 안타까울 뿐이다.,추론형,긍정,현재,확실
새롬동에서 처음으로 10억원을 돌파한 단지다.,사실형,긍정,현재,확실
"초빙 지역은 오는 2월에 개원할 예정인 인천병원을 포함해 서울, 대전, 대구, 부산, 경기 지역 등 365mc의 총 16개 네트워크 지점이다.",사실형,긍정,현재,확실
그러나 이는 정확하지 않다.,사실형,부정,현재,확실
먼저 이 씨의 사례로 살펴보자.,대화형,긍정,현재,확실
"소형무장헬기(Light Armed Helicopter, 이하 LAH)는 육군의 노후화 된 공격헬기 대체를 목적으로 현대전장에 적합한 무장헬기를 개발하는 사업이며, 동시에 소형민수헬기(Light Civil Helicopter, 이하 LCH)도 개발되고 있다.",사실형,긍정,현재,확실
"유니티측에 따르면 비복스의 관리형 서비스와 기술은 ＇배틀그라운드＇, ＇리그오브레전드＇, ＇레인보우식스 시즈＇, ＇포트나이트＇ 등의 게임에 제공되고 있다.",사실형,긍정,현재,확실
"＇콜오브듀티＇, ＇월드오브워크래프트＇, ＇기타히어로＇, ＇DJ 히어로＇, ＇마블 스트라이크 포스＇, ＇스카이랜더스＇ 등의 대작 게임을 개발한 베테랑들이 설립했으며 사용자 소유 경제에 기반한 게임 개발에 특화됐다.",사실형,긍정,현재,확실
감이나 배와 게를 함께 먹지 말아야 한다.,추론형,부정,현재,확실
해당 상품은 정부에서 신종 코로나의 확산 가능 여부에 대한 분수령이 될 시점이 일주일에서 열흘간이라고 발표한 점을 고려해 최대 2주간 한정적으로 판매된다.,사실형,긍정,현재,확실
"건선의 일반적인 치료는 국소도포요법과 전신치료, 광선치료 등이있으며, 국소도포제로는 비타민D 유도체가 주로 사용되며 스테로이드 도포제도 함께 사용되고 있다.",사실형,긍정,현재,확실
기본적으로 신작 출시 주기가 점점 길어지고 있다.,사실형,긍정,현재,확실
"쉽게 말해, 국고채 금리는 정부가 보증을 서기 때문에 어지간해서는 원리금을 떼일 우려가 없다.",사실형,부정,현재,확실
"규제로 묶어놓았던 온오프라인의 경계는 일시적으로 사라졌으며, 코로나19가 불러온 나비효과가 어디까지 갈지 예측하기조차 어렵다.",추론형,부정,현재,확실
산·바다처럼 강한 햇볕 아래에서 시간을 보낸 뒤 눈부심이 심해졌다면 광각막염을 의심해야 한다.,추론형,긍정,현재,불확실
아보카도에는 식이 섬유도 풍부하다.,사실형,긍정,현재,확실
다른 플랫폼 시장과 마찬가지로 이용자가 많아질수록 배달 앱 서비스도 진화할 것이라는 점을 감안해야 한다.,추론형,긍정,현재,확실
전문가들은 아보카도 섭취량을 하루 반 개로 제한하라고 권한다.,사실형,긍정,현재,확실
"전작 대비 장애물 인식 정확도가 22% 높고, 인식 속도는 70% 더 빠르다.",사실형,긍정,현재,확실
사스(SARS·중증급성호흡기증후군)나 메르스(MERS·중동호흡기증후군) 사태 당시 무더기 여행 취소가 여행족과 여행사 간 첨예한 수수료 분쟁으로 이어졌던 악순환이 되풀이되고 있다는 지적이다.,사실형,긍정,현재,확실
지난 31일 본국 직원 2명이 전세기를 통해 일시 귀국 후 진천에 머물고 있다.,사실형,긍정,현재,확실
"한가정에서 예를 들어보자, 아버지 그리고 어머니가 행동하고 겪어온 많은 일상들이 고스란히 아이들의 생각과 행동에서 나타난다.",사실형,긍정,현재,확실
＇기생충＇이 아카데미 작품상을 탄 후 이 부회장이 수상 소감을 한 것을 두고 논란이 일자 당시 상황을 설명한 것이다.,사실형,긍정,현재,확실
검찰은 백 전 장관이 산업부 공공기관장에게 사직을 강요하는 과정에서 박 의원이 개입됐다는 의혹에 대해 수사를 진행하고 있다.,사실형,긍정,현재,확실
"마치 사람 잡아먹는 추악하고 잔인한 귀신이지만, 한편으로는 부처의 가르침을 지키는 수호신 ＇야차(夜叉)＇처럼. 그는 친한 동료였더라도 스파이임이 밝혀지면 가차 없이 죽이고, 수단과 방법을 가리지 않은 채 고문까지 서슴지 않는다.",사실형,부정,현재,확실
매일 나를 맨손으로 퍼담는 인도인은 어림잡아 120만명이다.,사실형,긍정,현재,확실
일본은 최고 45% 7단계 누진세율을 적용하고 있다.,사실형,긍정,현재,확실
"테마구역 가운데 거대한 레고 공장을 생생하게 구현한 아시아 최초의 ＇레고 팩토리 어드벤처 라이드＇, 브릭토피아에 세워진 높이 43m의 ＇레고 전망대＇, 어린이들이 전기자동차를 직접 운전해볼 수 있는 레고 시티의 ＇드라이빙 스쿨＇, 스릴 만점의 ＇드래곤 코스터＇ 등이 큰 인기를 모으고 있다.",사실형,긍정,현재,확실
"샤론 최는 한국 국적 보유자로, 미국 대학에서 영화를 공부 중인 만큼 봉 감독이 말하고 싶은 요점을 영어로 잘 통역했다는 평가를 받고 있다.",사실형,긍정,현재,확실
선악 이분법에서 벗어난 인물들이 예측 불가능한 서사로 움직이는 ＇기생충＇이 할리우드의 새로운 스토리 수요에 부합한 것이다.,사실형,긍정,현재,확실
"＇라이트닝 퓨리＇는 3월 19일까지 초월 프리미엄 해독기, 초월 해독기에서 획득 가능성 3배로 투입된다.",사실형,긍정,현재,확실
김 정책실장이 언급한 달은 문 대통령을 뜻하는 것으로 보인다.,추론형,긍정,현재,불확실
"삶과 죽음의 경계에 선 인간의 나약함, 그리고 그 순간에 느꼈을 절대고독은 상황 묘사만으로도 읽는 이들의 마음을 흔든다.",추론형,긍정,현재,확실
＂스님들은 어디 가세요?＂,대화형,긍정,현재,확실
드라마에 간간이 섞은 실제 화면은 이야기에 관객이 몰입하도록 돕는다.,추론형,긍정,현재,확실
털개회나무는 수수꽃다리와 거의 똑같이 생겼지만 비교적 왜소한 편이고 잎이 뒤틀려 있다.,사실형,긍정,현재,확실
이렇게 되면 금융소비자들은 원한다면 급여 계좌를 핀테크 계정으로 옮기고 해당 앱에서 P2P(개인 간 거래) 투자나 펀드 가입 등 재테크를 할 수도 있다.,추론형,긍정,현재,불확실
이때 도움이 되는 것이 바로 구강청결제다.,사실형,긍정,현재,확실
"이제 틱톡, 릴스 등의 숏폼 콘텐츠는 주 사용층인 1020세대뿐만 아니라, 3050세대들에게도 어색하지 않게 느껴진다.",추론형,긍정,현재,확실
미국 현지에서 폭발적인 인기를 끄는 최정상급 가수들만 무대에 선다.,사실형,긍정,현재,확실
이는 2018년 10월 전국 최초로 수술실 CCTV를 도입한 경기도의료원 안성병원이 한달간 운영해 공개한 촬영동의율(54%) 보다 13%포인트 높다.,사실형,긍정,현재,확실
또한 골프에 전문화되지 않은 모션 센서의 한계로 라이각과 스윙 폼 등 정밀한 데이터는 반영되지 않아 실제 라운드 감성을 느끼기에는 부족한 편이다.,추론형,긍정,현재,확실
자막 대신 한국어로 된 노래를 즐기는 외국인들은 이미 많다.,사실형,긍정,현재,확실
"이처럼 민간항공화물 이상으로 군의 물자와 장비 그리고 병력 수송도 시간이 생명으로, 이를 담당하는 군용화물기(이하, 수송기)는 전투기와 정찰기 못지 않은 중요한 전력이다.",사실형,긍정,현재,확실
고위 공직자 재산 신고 결과 주택 보유 수가 많은 고위 공직자 상위 10명 가운데 서울시의원이 4명이나 포함돼 눈길을 끈다.,사실형,긍정,현재,확실
몸속 콜라겐 생성을 돕고 일정하게 유지하려면 단백질과 비타민C를 꾸준히 섭취하면 좋다.,추론형,긍정,현재,확실
꽃은 약속이다.,추론형,긍정,현재,확실
"사람의 품성을 알아보는 신비의 동물 기린이 첫 등장하고 나선형 지하 감옥을 지키는 ＇만티코어＇, 열기구처럼 몸을 부풀려 하늘을 나는 조류 ＇와이번＇도 시선을 사로잡는다.",추론형,긍정,현재,확실
이 두 게임은 컨트롤러에 내장된 모션 센서를 기반으로 스윙 데이터를 화면으로 출력해 공을 칠 수 있게 해주는 일종의 골프 시뮬레이션 게임이다.,사실형,긍정,현재,확실
그런데도 대출 자금이 이렇게 많이 남았다니!,대화형,긍정,현재,확실
＂지식인이 내부로 침잠하여 그들만의 심오함을 물신화할 때 사라지는 건 비단 대중뿐만이 아니다.＂,추론형,긍정,현재,확실
더구나 이번 DLF 사태 본질 가운데 하나는 금감원의 관리·감독 부실이다.,사실형,긍정,현재,확실
"순수했기에 어리석었고, 가장 가까운 타인에게 상처를 주는 결정을 내렸으면서도 그 결정이 충동적이었던 탓에 스스로 책임지지 못하는 아사코는 지켜보는 입장에선 ＇민폐＇ 캐릭터지만 우리에겐 누구나 아사코 같은 면이 있기에 마냥 비난할 수만은 없다.",추론형,부정,현재,확실
로한M은 플레이위드의 대표 온라인게임인 ＇로한＇의 지식재산권(IP)을 기반으로 개발된 모바일 게임이다.,사실형,긍정,현재,확실
"2006년 현재 사명인 LIG넥스원으로 변경되었으며, 금성정밀 때부터 쌓아온 기술 역량을 토대로 오늘날 자주국방에 필요한 우리 군의 전략무기인 유도 미사일 대부분을 개발과 양산을 하고 있다.",사실형,긍정,현재,확실
호텔업은 경기에 따른 수요탄력성이 높은 산업인데 요즘 같은 국면에서는 여행업 투자자를 구하기 쉽지 않을 것이란 관측이다.,사실형,긍정,현재,확실
안동 하회마을에서 낙동강을 건너 바라다 보이는 부용대 기슭에 자리 잡고 있는 옥연정사는 선조 때 서애 류성룡 선생이 벼슬에서 물러나 지내며 제자를 가르치고 국보 제132호인 ＇징비록＇을 집필한 곳이다.,사실형,긍정,현재,확실
"보험 가입일로부터 7년이 지나면 중도해약에 따른 손해가 거의 없으며, 만기에 가까우면 약간의 나머지 이자만 손해보면 되기 때문이다.",사실형,긍정,현재,확실
민주주의 사회에서 집회·시위의 자유도 중요하지만 일반 시민이 마땅히 누려야 할 행복추구권을 보장하기 위해서다.,추론형,긍정,현재,확실
배우들은 각자의 캐릭터에 맞춰 갈고 닦은 기량을 선보인다.,사실형,긍정,현재,확실
"또한 도시적 느낌의 세련된 락, 가스펠, 발라드 등 어느 한 장르에 국한되지 않은 다양한 스타일의 음악과, 대중적이면서도 역동적인 칼군무는 그동안 그리웠던 ＇무대 예술＇을 흠뻑 느끼게 해준다.",사실형,긍정,현재,확실
이는 최근의 블록체인게임이 코인이나 아이템을 팔아 돈을 버는 측면이 강조된 것과 달리 블록체인 기술을 활용해 기존 온라인게임의 닫힌 생태계를 열린 생태계로 확장할 수 있다는 점에 초점을 맞추자는 의미다.,사실형,긍정,현재,확실
국회의원은 중앙정부를 상대하기가 상대적으로 수월하니까 그렇다.,사실형,긍정,현재,확실
"장기 계약으로 거래되는 에너지 특성상 미국이 중국 수출용으로 추가적인 물량을 증산하기 어렵고, 코로나19 위기로 생산활동이 크게 위축된 중국은 기존 계약 물량보다 많은 에너지가 필요하지 않기 때문이다.",사실형,긍정,현재,확실
