user_prompt,유형,극성,시제,확실성
성장도 더뎠고 달러 대비 원화 가치도 하락한 결과다.,추론형,긍정,현재,확실
일단 날씬해 보인다.,추론형,긍정,현재,확실
조선인은 중국인이나 일본인보다 더 크고 건장하며 활달한 인상을 갖고 있다.,추론형,긍정,과거,확실
여기서 미중 간 미묘한 신경전이 감지된다.,추론형,긍정,현재,확실
그래도 유럽에서 손꼽히는 미래 예측 전문가로 ＇2020년 세계＇를 쓴 해미시 맥레이의 경우는 특기할 만하다.,추론형,긍정,현재,확실
"A씨는 B씨를 향해 ＂야 이 XXX아, 니가 나를 언제 봤다고 나한테 반말이야? 완전히 돌았구나＂라며 ＂아저씨한테 욕하고 자빠졌고, 아이고야. 이런 가시나들은 다 죽이야 되는데＂라며 폭언했다.",추론형,긍정,과거,확실
"미황사를 복원하듯, 달마고도를 이어주듯, 도솔암 흙 기와를 올리듯, 천천히 꼭꼭 씹으며 해남의 손맛을 음미했다.",추론형,긍정,과거,확실
《패관잡기》를 쓴 조선 중기 학자 어숙권의 평가도 마찬가지다.,추론형,긍정,과거,확실
기업들이 필요로 하는 통계의 시차를 최대한 좁혀 기업 활동에 도움을 주자는 취지로 해석된다.,추론형,긍정,현재,불확실
친구는 무심했던 자신을 탓하며 말할 수 없는 고통의 시간을 견디는 중이다.,추론형,긍정,현재,확실
그 아름다운 풍광이 눈앞에 있는데 어찌 속세를 잊고 수행에 정진할 수 있을까 싶다.,추론형,미정,현재,불확실
인구절벽에 고생하는 지방 사립대는 은퇴자를 위한 재교육기관으로 거듭나야 한다.,추론형,긍정,현재,확실
"이러한 신호는 제작자인 밥 보키와 그의 브랜드인 ＇보키디자인＇에 무게를 둔 것으로 해석되며, 타이틀리스트와 조금 더 분리된 분위기가 느껴진다.",추론형,긍정,현재,확실
"극은 여전히 서툴고 부족하지만 ＇그대로 괜찮다, 그래도 괜찮다＇라고 다독이며 위로를 건넨다.",추론형,긍정,현재,확실
하지만 스테이블 코인의 가격  고정이 크게 벌어지면 투자자들이 돈을 돌려받지 못하게 될까봐 해당 코인을 시장에서 매도하면서 가격이 더 떨어지는 ＇죽음의 나선＇ 현상이 나타날 가능성이 높아진다.,추론형,긍정,미래,불확실
파업 기간 곳곳에서 물류망에 차질이 빚어졌던 만큼 유통업계도 공급난 해소를 기대하는 분위기다.,추론형,긍정,현재,확실
예쁘장하기는 한데 ＇그래서 뭐＇라고 묻고 싶어진다.,추론형,긍정,현재,확실
한국영화아카데미 졸업작품 ＇지리멸렬＇(1994)에서부터 사회 병폐를 유머러스하게 꼬집는 블랙코미디로 주목 받았다.,추론형,긍정,과거,확실
동료 판사들이 ＂다른 국가기관의 통치에 참여하는 삼권분업을 시도하는 것만으로 월권＂이라고 이들을 질타한 것도 사법부 독립과 재판의 공정성이 훼손될 것을 우려했기 때문이다.,추론형,긍정,과거,확실
"백 페이스 상단에 ＇타이틀리스트＇ 로고가 빠지고 밥 보키를 상징하는 ＇윙 로고(BV)＇가 확대된 점, 그리고 중간단에 모델 이름과 보키디자인(Vokey Design)이라는 문구를 연속해서 넣고, 톱니바퀴(Saw Mill) 로고는 삭제된 점이 눈에 띈다.",추론형,긍정,현재,확실
하지만 국제수학·과학올림피아드 입상자는 혜택은커녕 이를 대학 입시 자기소개서에도 쓸 수 없다.,추론형,부정,현재,확실
다만 서 있을 때는 발끝을 약간 바깥쪽으로 벌리고 발뒤꿈치에 체중을 실은 자세에서 턱을 몸쪽으로 당기고 엉덩이도 당겨 올리는 듯한 느낌을 유지해야 한다.,추론형,긍정,현재,확실
가톨릭 역사상 이런 경우는 없었다.,추론형,부정,과거,확실
한국당은 민주당보다 떨어지는 연출력으로 똑같은 콘셉트의 드라마를 내보내고 있다.,추론형,긍정,현재,확실
"그는 이 같은 이유로 NFT가 성공하기 위해서는 상징성과 강력한 팬덤, 팬덤을 유지할 부가 서비스가 필요하다고 강조했다.",추론형,긍정,미래,불확실
"다른 마스크 업체가 단가에도 못 미치는 저가 공세를 이어가며 죄다 나자빠지는 상황에서도, 씨앤투스성진 영업이익은 오히려 훨훨 날았다.",추론형,긍정,과거,확실
대학은 각자 처한 상황에 따라 다른 길을 선택할 것이다.,추론형,긍정,미래,확실
사회적 연대와 국가 방역 울타리를 단단히 해야 한다.,추론형,긍정,현재,확실
그 사람들에게 ＇살아 있다는 게 중요하다＇는 제목은 큰 의미로 다가올 것이다.,추론형,긍정,미래,확실
트럭 운전사가 주차된 화물차들 사이로 힘겹게 트럭을 몰면서 길목이 잠시 정체된 까닭이다.,추론형,긍정,과거,확실
중국 증시가 묘하다.,추론형,긍정,현재,확실
특히 특수 무공인 ＇뇌신화＇를 사용하면 부유 상태가 되며 이를 통해 속도감 있는 전투를 즐길 수 있다.,추론형,긍정,미래,불확실
편의점 CU가 연세대학교 ＇연세우유＇와 손잡고 지난 2월 선보인 ＇연세 생크림빵＇ 3종의 기세도 예사롭지 않다.,추론형,부정,과거,확실
이들에게 ＂하지 말라＂고 얘기할 수 있어야 한다.,추론형,긍정,현재,확실
"KF-21에 탑재되는 AESA 레이더는 F-15K나 KF-16에 탑재된 기계식 레이더보다 정보처리 속도가 월등히 빠르고 공중전에서 적기를 먼저 식별하고, 지상의 타격 목표물을 추적할 수 있어 향후 우리 공군의 작전수행능력을 크게 향상 시킬 수 있다.",추론형,긍정,미래,불확실
"증상이 자꾸 재발하거나 악화되면 약의 가지 수가 늘어나기 마련인데, 이럴 경우 이미 손상된 혈관과 신경의 상태는 더욱 나빠지게 된다.",추론형,긍정,미래,확실
유니크나 레전더리 등급의 스컬은 더욱 재미있을 듯 하다.,추론형,긍정,현재,불확실
수레가 없다 보니 자급자족 경제를 벗어나기 어려웠다.,추론형,긍정,과거,확실
면역조절제 중에서는 샤페론의 누세핀 개발 속도가 가장 빠르다.,추론형,긍정,현재,확실
확진자가 연일 세 자릿수로 급증하자 23일에야 심각 단계로 올린 건 ＇뒷북 대응＇이라 할 만하다.,추론형,긍정,과거,확실
"그러면서 이 교수는 ＂머스크처럼 상상력을 통해 남이 하지 않았던 것을 실행에 옮기는 게 바로 창발(創發)＂이라며 ＂지금 전 세계 식품 업계에서도 창발이 일어나고 있는데, 그 핵심에 바로 푸드테크 산업이 있다＂고 강조했다.",추론형,긍정,과거,확실
가장 의견이 긍정적인 애널리스트는 넥슨 주가가 4100엔까지 뛸 수 있을 것으로 내다본다.,추론형,긍정,미래,불확실
몇몇 부자를 제외한 대중은 비위생적이고 열악한 공장과 농토에서 새벽부터 밤까지 노동에 시달려야 했다.,추론형,긍정,과거,확실
"뇌가 지속 가능한 성장을 이루기 위해서는 가슴을 뛰게 하며, 가치 있는 비전이 있어야 한다.",추론형,긍정,현재,확실
준비되지 않은 창업은 국가적 손해다.,추론형,긍정,현재,확실
이것이 만약 상업적인 의도였다면 이렇게까지 하지 못했을 것이다.,추론형,부정,과거,불확실
특히 등록금이란 일종의 시장가격에 개입하면서 발생한 문제다.,추론형,긍정,현재,확실
결국 리더와 조직문화의 문제다.,추론형,긍정,현재,확실
"실제 라운드에 도움이 되는 시뮬레이터장비가 다소 간편하기에 ＇이걸로 연습해서 라운드에 나갈 수 있을까＇라고 생각할 수도 있지만, 실제로는 실력 향상에 꽤 도움이 된다.",추론형,긍정,현재,불확실
내년에는 공무원들도 꼭 한번 참석해보길 권한다.,추론형,긍정,현재,확실
적장 고니시 유키나가가 도망쳤다.,추론형,긍정,과거,확실
비슷하게 노력해도 누구는 ＇아버지가 열심히 안 해서＇ 건물주가 못 되고 평생 알바족으로 산다.,추론형,긍정,현재,확실
지역구는 현실이고 국가 전체는 이상이라는 고민이다.,추론형,긍정,현재,확실
이것만큼은 절대 피해야 할 일이다.,추론형,긍정,현재,확실
공군 대형 수송기 도입 및 중소형 수송기 국내 개발에 KUH-1 기동헬기와 LAH 소형무장헬기 기술제휴 이상의 통크고 파격적인 제안을 통해 에어버스와 우리나라 항공우주방위산업기업들과 상호 경제적인 전략적 파트너쉽으로 이어지기를 기대해본다.,추론형,미정,미래,불확실
망나니가 사람을 죽일 때 칼을 씻던 ＇뚜께우물＇이 이곳에서 발견되어 역사 속 순교를 확인할 수 있다.,추론형,긍정,미래,확실
"고려 말 충신 목은 이색은 명나라에 황제(태조 주원장, 재위 1368~1398)를 만나러 갔다가 황제에게 심한 놀림을 당했다.",추론형,긍정,과거,확실
국내 기업의 출하량 감소와 중국 액정표시장치(LCD) 생산 확대에 따른 단가 하락이 수출에 영향을 준 것으로 보인다.,추론형,긍정,현재,확실
그러나 이는 ＇잊힌 과거＇의 이야기일 뿐이다.,추론형,긍정,현재,확실
그동안 대학 교육이나 행정에 간섭한 정부 정책이 이런 문제를 키우는 데 기여했다.,추론형,긍정,과거,확실
계약 해지 통보를 받은 의사들은 부당한 조치라며 반발하고 있다.,추론형,긍정,현재,확실
"인간의 고유역량을 계발하고, 인간의 가치를 일깨우는 휴머니즘을 회복하는 것이 바로 우리 앞에 놓인 진정한 ＇미래＇이다.",추론형,긍정,현재,확실
이런 작업은 다양한 이해관계자들의 참여가 필요하다.,추론형,긍정,현재,확실
또 2차 수술이 시행되는 경우도 있고 망막 전문의 등과 협진이 필요할 수 있다.,추론형,긍정,미래,불확실
문제가 본격화되기 전 금융당국은 대응에 나서야 한다.,추론형,긍정,현재,확실
이런 점을 의식한 듯 손 회장은 권 내정자를 취임 전부터 의사결정 과정에 참여시키는 등 배려하는 모양새를 취하고 있기는 하다.,추론형,긍정,현재,확실
이 맛의 비결은 주인장의 손맛에 더해진 국내산 재료와 매일 준비하는 신선한 만두 소가 아닐까 싶다.,추론형,긍정,현재,불확실
"특히, 청정 지역 알프스에서 나온 프리미엄 소금 ＇알펜잘츠＇를 사용해 건강하면서도 깊은 단맛의 풍미를 높였다.",추론형,긍정,과거,확실
아마 우즈는 이왕이면 마스터스에서 그 대사건이 터지길 기대하고 있을 것이다.,추론형,긍정,현재,불확실
"지난해 12월 미국 투어를 돌고, 현지 ABC 방송사의 아침 토크쇼 ＇라이브! 위드 켈리 & 라이언＇에 출연하는 등 강렬한 인상을 남겼다.",추론형,긍정,과거,확실
예나 지금이나 술김에 사건 사고가 일어나는 것은 다르지 않다.,추론형,부정,현재,확실
"치아 사이에 낀 음식물을 바로 빼지 않으면 3분 내에 세균막인 치태가 치아나 잇몸, 혀 등에 달라붙어 충치가 생기기 쉽다.",추론형,긍정,현재,확실
"꽃은 힐끔 보아도 예쁘지만, 자세히 바라보고 있으면 그 안에 인생과 삼라만상이 모두 존재하는 것만 같다.",추론형,긍정,현재,불확실
＂＇남산의 부장들＇은 ＇김규평＇의 캐릭터가 정말 중요했다.＂,추론형,긍정,과거,확실
푸드테크 기업들이 안심하고 제조를 맡길 수 있는 첨단 식품 생산 대행 기업 육성이 시급한 이유다.,추론형,긍정,현재,확실
의외인 것은 반대 세력의 중심에 임진왜란 극복의 일등공신 서애 유성룡이 있었다는 점이다.,추론형,긍정,과거,확실
보이스피싱을 비롯해 불법사금융에 대한 피해 신고와 상담이 늘어난 데 따른 것으로 보인다.,추론형,긍정,현재,불확실
미세한 동작 하나하나에 감정이 묻어난다.,추론형,긍정,현재,확실
백 단장이 이를 수습하는 뻔한 이야기인데 이 드라마를 끊을 수 없는 이유가 있었다.,추론형,긍정,과거,확실
이후 내년 하반기부터 완화적 태도로 돌아서 경기를 살려낸다는 그림이다.,추론형,긍정,현재,확실
바이러스는 어디로 튈지 모른다.,추론형,미정,현재,확실
"단, 회복 기간은 대개 6개월 이상으로 비교적 천천히 회복되는 만큼 치료할 때 인내심이 요구된다.",추론형,긍정,현재,확실
