user_prompt,유형,극성,시제,확실성
"그 밖에도 아직까지 마스크를 벗지 못하는 실내, 실외 모두 자연스러운 피부 표현이 가능한 제품, 마스크에도 화장이 묻어나지 않거나, 두꺼운 피부 표현 대신 모공과 잡티, 붉은 기 등 피부 결점을 자연스럽게 커버할 수 있는 ＇파데프리＇ 트렌드도 꾸준히 이어질 것으로 보인다.",예측형,긍정,미래,확실
또 A씨 딸을 부검해 정확한 사망 원인을 확인할 예정이다.,사실형,긍정,미래,확실
먼저 중소기업과 중견기업에 29조1000억원 규모의 경영자금을 추가로 지원해 기업의 자금난에 숨통을 틔울 예정이다.,예측형,긍정,미래,불확실
이에 따라 정부는 2년간 생맥주 주세를 20% 경감해줄 방침이다.,사실형,긍정,미래,확실
양사는 이번 협약을 통해 스튜디오산타클로스의 소속 아티스트와 보유 콘텐츠에 NFT 기술을 적용해 블록체인 기반 엔터테인먼트 분야 생태계 확장을 공동 추진할 계획이다.,예측형,긍정,미래,확실
우승에 성공한다면 83승 고지를 밟으며 PGA투어 최다승 기록을 갈아치우게 된다.,사실형,긍정,미래,불확실
하지만 스테이블 코인의 가격  고정이 크게 벌어지면 투자자들이 돈을 돌려받지 못하게 될까봐 해당 코인을 시장에서 매도하면서 가격이 더 떨어지는 ＇죽음의 나선＇ 현상이 나타날 가능성이 높아진다.,추론형,긍정,미래,불확실
하반기에는 C2X 플랫폼을 통해 글로벌 시장에도 내놓는다.,사실형,긍정,미래,확실
한미 오메가3맥스는 1일 1회 1알만 복용하면 된다.,사실형,긍정,미래,확실
이번 ＇릴레이 기부 챌린지＇는 6일부터 오는 8일 자정까지 사흘간 전 세계를 대상으로 펼쳐진다.,사실형,긍정,미래,확실
사용자 확대를 기반으로 비디오몬스터는 글로벌 진출을 가속할 계획이다.,예측형,긍정,미래,불확실
"늦은 밤부터는 수도권과 강원 영서, 충남 북서해안에도 가끔 비가 내리겠다.",예측형,긍정,미래,불확실
모집 기간은 다음달 5일까지며 인터뷰 및 초빙 설명회는 다음달 10일 서울에서 진행될 예정이다.,사실형,미정,미래,불확실
신규 기능 중 일부는 게임 플레이 경험을 새롭게 바꿔줄 수 있어 이용자의 혼란을 방지하기 위함이다.,사실형,긍정,미래,확실
"그는 이 같은 이유로 NFT가 성공하기 위해서는 상징성과 강력한 팬덤, 팬덤을 유지할 부가 서비스가 필요하다고 강조했다.",추론형,긍정,미래,불확실
"＇대한민국 게임사가 여는 새로운 세상＇을 주제로 컴투스홀딩스, 엑스엘게임즈 등 블록체인, NFT 관련 사업을 진행 중인 다양한 기업의 강연이 진행된다.",사실형,긍정,미래,불확실
방통위는 KISA와 함께 스팸 데이터 개방 시스템을 구축해 데이터 공유 프로세스를 자동화할 예정이다.,사실형,긍정,미래,확실
대림산업은 ＇아크로 하이드원＇으로 제안하며 반포동을 아크로 타운으로 조성하겠다는 계획이다.,사실형,긍정,미래,확실
대학은 각자 처한 상황에 따라 다른 길을 선택할 것이다.,추론형,긍정,미래,확실
그 사람들에게 ＇살아 있다는 게 중요하다＇는 제목은 큰 의미로 다가올 것이다.,추론형,긍정,미래,확실
특히 특수 무공인 ＇뇌신화＇를 사용하면 부유 상태가 되며 이를 통해 속도감 있는 전투를 즐길 수 있다.,추론형,긍정,미래,불확실
이 같은 상황에서 첼시전 반칙 퇴장과 3경기 출전정지 징계로 전력에서 이탈했던 손흥민의 복귀 후 몇 경기가 올 시즌 토트넘의 향배를 가를 전망이다.,예측형,긍정,미래,확실
"KF-21에 탑재되는 AESA 레이더는 F-15K나 KF-16에 탑재된 기계식 레이더보다 정보처리 속도가 월등히 빠르고 공중전에서 적기를 먼저 식별하고, 지상의 타격 목표물을 추적할 수 있어 향후 우리 공군의 작전수행능력을 크게 향상 시킬 수 있다.",추론형,긍정,미래,불확실
"증상이 자꾸 재발하거나 악화되면 약의 가지 수가 늘어나기 마련인데, 이럴 경우 이미 손상된 혈관과 신경의 상태는 더욱 나빠지게 된다.",추론형,긍정,미래,확실
또 하나·우리은행 직원 각 2명씩 총 4명이 근무하며 영업시간은 오전 10시부터 오후 3시까지로 향후 상황에 따라 탄력적으로 운영할 계획이다.,예측형,긍정,미래,불확실
웨딩홀 버진로드에 신랑신부의 이니셜을 레터링해주는 웨스틴 조선 서울은 예식 후 바로 괌 리조트로 여행을 떠날 수 있는 프로모션을 진행한다(리조트 20% 할인).,사실형,긍정,미래,확실
U-23 대표팀은 지난달 28일 말레이시아로 출국했으며 5일 태국 현지에 도착해 적응할 예정이다.,사실형,긍정,미래,불확실
가장 의견이 긍정적인 애널리스트는 넥슨 주가가 4100엔까지 뛸 수 있을 것으로 내다본다.,추론형,긍정,미래,불확실
골반과 무릎의 뻐근함도 가신다.,사실형,긍정,미래,확실
"공인인증서의 독점적 지위가 사라짐에 따라 앞으로는 간편 비밀번호, 생체인증 등 다양한 인증수단이 활발하게 쓰일 것으로 예상된다.",예측형,긍정,미래,불확실
HDMI 포트를 통해 대형 TV에 연결해 내장된 20가지의 네오지오 오리지널 게임을 즐길 수 있으며 추가 게임도 주기적으로 공개될 예정이다.,사실형,미정,미래,확실
매 시즌 새로운 나라에서 개최되며 결투장에서 일정 등급 이상이 되면 자동으로 참여할 수 있다.,사실형,긍정,미래,불확실
"휘닉스평창 이용 고객은 리프트권 최대 76%, 스노우파크 최대 52% 할인 쿠폰을 활용할 수 있고, 여행 고객은 SK렌터카 제주 1일 무료, 내륙 75% 할인 쿠폰을 유용하게 쓸 수 있다.",사실형,긍정,미래,불확실
올해부터 ＇꼬마빌딩＇으로 불리는 비주거용 부동산에 대한 상속·증여세가 큰 폭으로 오를 전망이다.,사실형,긍정,미래,불확실
2020년 새해에는 소비자들이 한 플랫폼에서 여러 금융사 자산을 조회·관리할 수 있는 ＇통합 파이낸스(finance·금융)＇가 더욱 확산된다.,사실형,긍정,미래,불확실
"정통 클래식 음악부터 우리 가곡, 소프라노와 테너의 합동 무대, 국악과 관현악의 만남, 희망의 대합창 등 화합의 무대가 펼쳐질 계획이다.",사실형,긍정,미래,확실
공군 대형 수송기 도입 및 중소형 수송기 국내 개발에 KUH-1 기동헬기와 LAH 소형무장헬기 기술제휴 이상의 통크고 파격적인 제안을 통해 에어버스와 우리나라 항공우주방위산업기업들과 상호 경제적인 전략적 파트너쉽으로 이어지기를 기대해본다.,추론형,미정,미래,불확실
환경부는 자연공원법 시행령이 개정·공포되기까지 일정 기간이 소요됨에 따라 적극행정제도를 적용해 올해 여름철 성수기부터 자연공원법 개정안을 조기 시행하기로 했다.,사실형,긍정,미래,확실
다양한 유동성 확대정책은 중국 증시에 호재로 작용할 전망이다.,예측형,긍정,미래,불확실
망나니가 사람을 죽일 때 칼을 씻던 ＇뚜께우물＇이 이곳에서 발견되어 역사 속 순교를 확인할 수 있다.,추론형,긍정,미래,확실
북미 배급사 네온은 상영관 수를 현재 1060개에서 이번 주말 2000개 이상으로 늘릴 예정이어서 ＇기생충＇은 외국어 영화로는 이례적인 흥행 수입을 올릴 것으로 보인다.,사실형,긍정,미래,불확실
오는 16일 오후 2시에는 콘진원 유튜브 채널을 통해 ＇2022 게임더하기＇ 하반기 사업설명회도 개최한다.,사실형,긍정,미래,확실
BNK금융은 지역 유니콘 기업 탄생에 초석이 될 ＇부·울·경 혁신 창업 생태계＇ 조성에도 앞장설 계획이다.,사실형,긍정,미래,불확실
또 2차 수술이 시행되는 경우도 있고 망막 전문의 등과 협진이 필요할 수 있다.,추론형,긍정,미래,불확실
＂5G와 인공지능(AI)의 진화가 가져올 미래는 어떤 모습일까.＂,대화형,미정,미래,불확실
"우즈를 비롯해 새롭게 세계랭킹 1위에 오른 로리 매킬로이(북아일랜드)와 1위 자리를 빼앗긴 브룩스 켑카(미국), 세계 3위 욘 람(스페인) 등 세계랭킹 톱10 가운데 9명이 출전한다.",사실형,긍정,미래,확실
그런 차원에서 보면 위성이 두 개인 정당은 지지자 표가 갈라지게 생겼다.,사실형,긍정,미래,확실
코로나19 비상사태가 장기화돼 오는 11월 대통령 선거에서 트럼프 대통령 당선 가능성이 낮아지면 중국은 내수 부진을 이유로 의무 수입을 이행하지 않을 가능성이 있다.,예측형,긍정,미래,불확실
패스트푸드 시장은 앞으로 어떻게 될까.,대화형,미정,미래,불확실
토론토는 23일 뉴욕 양키스와 경기를 시작으로 시범경기 일정에 들어간다.,사실형,긍정,미래,확실
"2030년까지 생산 설비에 3200억원 이상을 투자해 지능화 공정 시스템을 구축하고, 가상·증강현실부터 자동화·인공지능(AI) 기술 등이 적용된 미래형 조선소를 만들겠다는 복안이다.",예측형,긍정,미래,불확실
자율주행로봇의 실증 특례에서도 현장 요원 없이 원격 모니터링이 가능하도록 기준 완화를 추진할 계획이다.,예측형,긍정,미래,불확실
팸 대전 지역은 매일매일 갱신되며 더 많은 지역을 차지해 높은 순위를 차지할수록 보상이 증가한다.,사실형,긍정,미래,확실
갈증 난다고 물을 급하게 마시면 신경통이 생긴다.,사실형,긍정,미래,확실
"인천-로마 노선은 6월18일부터 주 2회(화, 토)로 운항하며, 인천-파리 노선은 6월22일부터 주 3회(수, 금, 일) 운항한다.",사실형,긍정,미래,확실
"2열을 접으면 1662ℓ 대용량 적재가 가능해 캠핑, 차박 등 레저 활동을 즐길 수 있다.",추론형,긍정,미래,확실
30레벨 이상의 이용자들이 참여할 수 있다.,사실형,긍정,미래,확실
이는 알칼리성을 띄는 일반 세제와 달리 pH 6~8의 중성을 띄어 세탁 시 섬유를 섬세하게 관리해주고 옷의 수명 연장에 도움을 준다.,사실형,긍정,미래,확실
10일 오전 10시(한국시간)부터 캘리포니아주 로스엔젤레스 할리우드 돌비 극장(Dobly Theatre)에서 ＇제92회 아카데미 시상식 2020＇이 진행된다.,사실형,긍정,미래,확실
일자리와 연계한 ＇사회 가치 기반 조세 제도＇도 검토해 볼 만하다.,추론형,긍정,미래,확실
＇거장＇ 봉준호가 프로듀서를 맡은 드라마 ＇설국열차＇가 오는 5월 미국에서 방영하면서 한국 콘텐츠 제작 노하우도 할리우드에 진출하게 됐다.,사실형,긍정,미래,확실
＇에픽 조각＇을 특정 개수만큼 모을 시 ＇파천화룡포＇와 교환할 수 있는 ＇에픽 상자＇를 지급하며 신규 유니크 무기 ＇작열산탄포＇와 파츠 티어6 아이템 16종으로 구성된 ＇에픽 FLEX 상자＇를 제공한다.,사실형,긍정,미래,확실
예를 들어 지난 3개월 동안 인력 100명의 1주 평균 48시간 노동으로 에어컨 2만대를 생산한 기업이 ＇이상고온 현상＇으로 주문량이 급증해 1주 평균 4000대(20%)를 증산해야 하는데 단기간에 인력 충원이 어렵다면 특별연장근로 인가를 받을 수 있다.,추론형,긍정,미래,확실
"이번 기부금은 마스크 50만장을 포함해 대구·경북 지역의 코로나19 방역 및 예방, 확산 방지를 위한 방역물품 및 구호물품 지원에 사용될 예정이다.",사실형,긍정,미래,불확실
세계 최대 공유킥보드 업체 라임이 한국에서 서비스를 잠정 중단한다.,사실형,긍정,미래,확실
"프랜차이즈의 경우 무분별한 브랜드 난립을 통제하기 위한 1+1제도, 즉 직영점 1개를 1년 이상 운영한 브랜드로 가맹점 모집을 제한하는 것도 시급히 검토해야 한다.",추론형,긍정,미래,확실
"킬리언 모험 던전 공략을 완료하는 이용자는 ＇고급 그린다이아＇, ＇중급 그린다이아＇ 등도 얻는다.",사실형,긍정,미래,확실
새로운 슈퍼 히어로 ＇지구방위대＇가 13일 처음 출동한다.,사실형,긍정,미래,확실
"치료를 받기 위해 신경외과, 정신건강의학과, 안과, 내과, 정형외과 등 전문병원을 찾지만 겉으로 드러나는 증상만 치료하게 되면 점점 만성화로 진행되게 된다.",사실형,긍정,미래,확실
봉 감독의 또 다른 수작(秀作)으로 평가받는 ＇설국열차＇ 드라마는 5월 31일 미국 케이블 TNT에서 방영된다.,사실형,긍정,미래,확실
화물차 안전운임제는 2020년부터 올해 말까지 3년간 한시 시행된다.,사실형,긍정,미래,확실
15일 채권 금리가 전반적으로 오르며 금융채 5년물 금리를 기준으로 삼는 주담대 고정금리도 상승세를 이어갈 것으로 보인다.,예측형,긍정,미래,불확실
